node,title,pagerank
m_1171,Bob Roberts (1992),6.355479411450985e-05
m_7318,"Passion of the Christ, The (2004)",6.353646167334025e-05
m_3270,"Cutting Edge, The (1992)",6.351500342735602e-05
m_4427,"Lion in Winter, The (1968)",6.351029470418996e-05
m_1012,Old Yeller (1957),6.350333530580858e-05
m_159817,Planet Earth (2006),6.346011837302062e-05
m_4450,Bully (2001),6.340376828707772e-05
m_7460,Coffee and Cigarettes (2003),6.335841653610209e-05
m_99813,"Batman: The Dark Knight Returns, Part 2 (2013)",6.330870975767773e-05
m_2926,Hairspray (1988),6.330826639303016e-05
m_1895,Can't Hardly Wait (1998),6.329983511015284e-05
m_86345,Louis C.K.: Hilarious (2010),6.32948070644751e-05
m_26133,"Charlie Brown Christmas, A (1965)",6.328751715818529e-05
m_1184,Mediterraneo (1991),6.326551439063291e-05
m_522,Romper Stomper (1992),6.325887290552967e-05
m_949,East of Eden (1955),6.323508065813264e-05
m_4366,Atlantis: The Lost Empire (2001),6.322831253454364e-05
m_26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),6.313845849819543e-05
m_932,"Affair to Remember, An (1957)",6.309436603952122e-05
m_7151,Girl with a Pearl Earring (2003),6.309378335080284e-05
m_1948,Tom Jones (1963),6.30252169372861e-05
m_4017,Pollock (2000),6.294149414281742e-05
m_8969,Bridget Jones: The Edge of Reason (2004),6.291192094545317e-05
m_4681,"War of the Roses, The (1989)",6.289508777636684e-05
m_74946,She's Out of My League (2010),6.288143589843742e-05
m_108156,Ride Along (2014),6.286653630354555e-05
m_2739,"Color Purple, The (1985)",6.284097322962093e-05
m_2677,Buena Vista Social Club (1999),6.282742508751446e-05
m_66943,"Cottage, The (2008)",6.277369934146983e-05
m_37857,MirrorMask (2005),6.27685835731914e-05
m_5434,"Sorry, Wrong Number (1948)",6.276624472323514e-05
m_6881,Pieces of April (2003),6.276210861153588e-05
m_1885,"Opposite of Sex, The (1998)",6.272759423462216e-05
m_5541,Hot Shots! (1991),6.271787155530647e-05
m_159,Clockers (1995),6.269887124145358e-05
m_1931,Mutiny on the Bounty (1935),6.265524676808615e-05
m_455,Free Willy (1993),6.262511902869256e-05
m_1672,"Rainmaker, The (1997)",6.261206712587065e-05
m_2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",6.261074380857743e-05
m_73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",6.260056545546044e-05
m_42004,Transamerica (2005),6.251468120467553e-05
m_3632,Monsieur Verdoux (1947),6.248778823140209e-05
m_2082,"Mighty Ducks, The (1992)",6.248549470464634e-05
m_108729,Enemy (2013),6.247270217074538e-05
m_207,"Walk in the Clouds, A (1995)",6.24138492608515e-05
m_95858,For the Birds (2000),6.240823339089342e-05
m_2952,Sydney (Hard Eight) (1996),6.240564087032246e-05
m_5650,Strange Brew (1983),6.240256577901954e-05
m_2131,Autumn Sonata (Höstsonaten) (1978),6.235822962458435e-05
m_303,"Quick and the Dead, The (1995)",6.23227216369035e-05
m_7123,Naked Lunch (1991),6.227503768284551e-05
m_1833,Mercury Rising (1998),6.227430936168985e-05
m_2059,"Parent Trap, The (1998)",6.222447913203951e-05
m_95088,Safety Not Guaranteed (2012),6.221748474206272e-05
m_4649,Wet Hot American Summer (2001),6.220862512903537e-05
m_3262,Twin Peaks: Fire Walk with Me (1992),6.219242610220452e-05
m_3978,"Legend of Bagger Vance, The (2000)",6.216408234268017e-05
m_3016,Creepshow (1982),6.216057388930912e-05
m_7444,13 Going on 30 (2004),6.21561778263513e-05
m_27317,Audition (Ôdishon) (1999),6.213414243113828e-05
m_32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",6.205930647771407e-05
m_940,"Adventures of Robin Hood, The (1938)",6.205132110972267e-05
m_162350,The Magnificent Seven (2016),6.20413013639227e-05
m_3505,No Way Out (1987),6.200828241526701e-05
m_43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),6.195111154625509e-05
m_31,Dangerous Minds (1995),6.192371802297376e-05
m_83803,Day & Night (2010),6.191930887562457e-05
m_2616,Dick Tracy (1990),6.190010113073738e-05
m_52885,Paprika (Papurika) (2006),6.189143510621429e-05
m_6299,"Winged Migration (Peuple migrateur, Le) (2001)",6.186774686603832e-05
m_76,Screamers (1995),6.186383949732414e-05
m_3811,Breaker Morant (1980),6.18588207960578e-05
m_171011,Planet Earth II (2016),6.184848741106796e-05
m_7367,"Ladykillers, The (2004)",6.17538131562242e-05
m_2805,Mickey Blue Eyes (1999),6.174399086846553e-05
m_3925,Stranger Than Paradise (1984),6.172806714570634e-05
m_69278,Land of the Lost (2009),6.172185806192528e-05
m_68952,Drag Me to Hell (2009),6.171867362640719e-05
m_58154,"Other Boleyn Girl, The (2008)",6.16708143010171e-05
m_79293,Salt (2010),6.164996294831499e-05
m_1959,Out of Africa (1985),6.164180300813328e-05
m_748,"Arrival, The (1996)",6.163650225856099e-05
m_104241,Kick-Ass 2 (2013),6.163120222814401e-05
m_1050,Looking for Richard (1996),6.163045161547432e-05
m_80831,Let Me In (2010),6.151587252593972e-05
m_2033,"Black Cauldron, The (1985)",6.151147755102706e-05
m_3470,Dersu Uzala (1975),6.149725743477804e-05
m_96110,"Campaign, The (2012)",6.149706151908716e-05
m_3204,"Boys from Brazil, The (1978)",6.14629768474013e-05
m_94,Beautiful Girls (1996),6.14572277723564e-05
m_735,Cemetery Man (Dellamorte Dellamore) (1994),6.14330891332131e-05
m_27731,"Cat Returns, The (Neko no ongaeshi) (2002)",6.1429468704905e-05
m_64983,Valkyrie (2008),6.142879771107644e-05
m_92643,Monsieur Lazhar (2011),6.141699242962765e-05
m_3791,Footloose (1984),6.14129518455765e-05
m_7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),6.140780201631349e-05
m_3398,"Muppets Take Manhattan, The (1984)",6.140147560344995e-05
m_5621,"Tuxedo, The (2002)",6.136447187804643e-05
m_81788,"Next Three Days, The (2010)",6.134089718623122e-05
m_51084,Music and Lyrics (2007),6.133573016665973e-05
m_2889,"Mystery, Alaska (1999)",6.125276137058141e-05
m_164909,La La Land (2016),6.124382994488171e-05
m_4519,"Land Before Time, The (1988)",6.123650335122541e-05
m_4047,Gettysburg (1993),6.122718430997675e-05
m_120466,Chappie (2015),6.1222864116941e-05
m_493,Menace II Society (1993),6.121200792960304e-05
m_4167,15 Minutes (2001),6.120251276756048e-05
m_34323,"Devil's Rejects, The (2005)",6.120190454118451e-05
m_34542,Grizzly Man (2005),6.119567858147023e-05
m_3036,"Quest for Fire (Guerre du feu, La) (1981)",6.118477834104909e-05
m_4713,Altered States (1980),6.117247431889207e-05
m_585,"Brady Bunch Movie, The (1995)",6.116375876651732e-05
m_5540,Clash of the Titans (1981),6.112086749331279e-05
m_4432,Sweet Smell of Success (1957),6.108345724712136e-05
m_1619,Seven Years in Tibet (1997),6.108189326430499e-05
m_2090,"Rescuers, The (1977)",6.10641051928569e-05
m_1914,Smoke Signals (1998),6.105707709387344e-05
m_8042,Mean Streets (1973),6.100211719465811e-05
m_6686,"Medallion, The (2003)",6.099569170048329e-05
m_1627,U Turn (1997),6.0904944346460146e-05
m_33154,Enron: The Smartest Guys in the Room (2005),6.08760086593395e-05
m_6157,Daredevil (2003),6.083027642814868e-05
m_1733,Afterglow (1997),6.081305804665727e-05
m_5292,Slap Shot (1977),6.078650412053526e-05
m_7139,In America (2002),6.078323446358988e-05
m_4039,Annie (1982),6.076930938900712e-05
m_2925,"Conformist, The (Conformista, Il) (1970)",6.076201483629316e-05
m_142422,The Night Before (2015),6.0726690544450344e-05
m_4677,Turner & Hooch (1989),6.071047584754619e-05
m_4880,Life as a House (2001),6.0682526472693795e-05
m_6958,"Haunted Mansion, The (2003)",6.0630198677222413e-05
m_1416,Evita (1996),6.060317298595144e-05
m_420,Beverly Hills Cop III (1994),6.055229198756428e-05
m_140711,American Ultra (2015),6.053302708369211e-05
m_7247,Chitty Chitty Bang Bang (1968),6.051714763010865e-05
m_147,"Basketball Diaries, The (1995)",6.045170064249112e-05
m_3992,Malèna (2000),6.0448013142108266e-05
m_87485,Bad Teacher (2011),6.0436063441997805e-05
m_6709,Once Upon a Time in Mexico (2003),6.0407488407925925e-05
m_4322,Eight Men Out (1988),6.0392639242371954e-05
m_1702,Flubber (1997),6.023484091874346e-05
m_934,Father of the Bride (1950),6.0232960190398154e-05
m_122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),6.016463510426524e-05
m_74324,Temple Grandin (2010),6.01637460366427e-05
m_1057,Everyone Says I Love You (1996),6.0156800051550466e-05
m_1616,"Peacemaker, The (1997)",6.015498274987915e-05
m_88785,"Change-Up, The (2011)",6.014881537339587e-05
m_2375,"Money Pit, The (1986)",6.013982459949757e-05
m_74795,Green Zone (2010),6.013481381046146e-05
m_3397,"Great Muppet Caper, The (1981)",6.0131160477990784e-05
m_5449,Mr. Deeds (2002),6.012605600300135e-05
m_2410,Rocky III (1982),6.009926758738859e-05
m_80219,Machete (2010),6.003405013484727e-05
m_71530,Surrogates (2009),5.9968807234732664e-05
m_1665,Bean (1997),5.995664342502572e-05
m_5039,Dragonslayer (1981),5.987461197297836e-05
m_3153,"7th Voyage of Sinbad, The (1958)",5.987179020087897e-05
m_96488,Searching for Sugar Man (2012),5.9870392070640745e-05
m_3986,"6th Day, The (2000)",5.981050583802701e-05
m_5959,Narc (2002),5.975825632311935e-05
m_111659,Maleficent (2014),5.9748587999696064e-05
m_4738,Happy Accidents (2000),5.974830451462929e-05
m_3950,Tigerland (2000),5.974282156189935e-05
m_72733,Invictus (2009),5.962695972808425e-05
m_60950,Vicky Cristina Barcelona (2008),5.962241037589957e-05
m_2779,Heaven Can Wait (1978),5.960336009954856e-05
m_3685,Prizzi's Honor (1985),5.959604394244628e-05
m_4406,"Man Who Shot Liberty Valance, The (1962)",5.955713151211127e-05
m_663,Kids in the Hall: Brain Candy (1996),5.9556197883251e-05
m_3035,Mister Roberts (1955),5.952477930429534e-05
m_4155,Sweet November (2001),5.949825940546429e-05
m_290,Once Were Warriors (1994),5.9487646069963636e-05
m_2644,Dracula (1931),5.9448604883344724e-05
m_73023,Crazy Heart (2009),5.9444454549311136e-05
m_73,"Misérables, Les (1995)",5.936958837175416e-05
m_4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",5.935166213540409e-05
m_6887,Radio (2003),5.933965703360815e-05
m_8154,"Dolce Vita, La (1960)",5.9335682623577415e-05
m_48322,Jackass Number Two (2006),5.9292664614629716e-05
m_2015,"Absent-Minded Professor, The (1961)",5.927231994760305e-05
m_3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",5.925956570837054e-05
m_42002,"Producers, The (2005)",5.922380573554038e-05
m_180031,The Shape of Water (2017),5.9180617000694107e-05
m_61248,Death Race (2008),5.90508614611099e-05
m_100383,Side Effects (2013),5.904704127367135e-05
m_57528,Rambo (Rambo 4) (2008),5.902927771929485e-05
m_79185,Knight and Day (2010),5.9028921900437274e-05
m_936,Ninotchka (1939),5.901189004902978e-05
m_146656,Creed (2015),5.9004382287721396e-05
m_27619,"Lion King 1½, The (2004)",5.897835274496361e-05
m_34534,Four Brothers (2005),5.892323303821129e-05
m_5380,"Importance of Being Earnest, The (2002)",5.890500250164373e-05
m_637,Sgt. Bilko (1996),5.887619238665413e-05
m_31364,Memories of Murder (Salinui chueok) (2003),5.885703530746772e-05
m_7570,Octopussy (1983),5.8827011020804045e-05
m_6868,Wonderland (2003),5.879855805373273e-05
m_5463,Reign of Fire (2002),5.876839363387706e-05
m_6368,Cinemania (2002),5.874369666700683e-05
m_103688,"Conjuring, The (2013)",5.868890212166302e-05
m_1177,Enchanted April (1992),5.863333085360416e-05
m_113252,Housebound (2014),5.860614524068443e-05
m_5265,Death to Smoochy (2002),5.8585790245226646e-05
m_42738,Underworld: Evolution (2006),5.857574192477413e-05
m_32460,Knockin' on Heaven's Door (1997),5.8570943540487444e-05
m_33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",5.8558791323069264e-05
m_26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",5.855177117555029e-05
m_56587,"Bucket List, The (2007)",5.8545937062743457e-05
m_4005,"Living Daylights, The (1987)",5.85434073645053e-05
m_2937,"Palm Beach Story, The (1942)",5.851652289150876e-05
m_3071,Stand and Deliver (1988),5.847938660579545e-05
m_130518,The Amazing Screw-On Head (2006),5.8468545989155115e-05
m_6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",5.843521170445551e-05
m_2524,"Towering Inferno, The (1974)",5.840776406513614e-05
m_3274,Single White Female (1992),5.839279095439411e-05
m_45880,Marie Antoinette (2006),5.838572305979474e-05
m_4787,Little Man Tate (1991),5.836753236815125e-05
m_1920,Small Soldiers (1998),5.83586020372155e-05
m_65682,Underworld: Rise of the Lycans (2009),5.829491553025402e-05
m_136598,Vacation (2015),5.829276373272381e-05
m_3111,Places in the Heart (1984),5.8272587073939674e-05
m_77800,Four Lions (2010),5.8250202524441776e-05
m_26258,"Topo, El (1970)",5.8234488373355006e-05
m_1892,"Perfect Murder, A (1998)",5.823025924848495e-05
m_136562,Steve Jobs (2015),5.822203014158846e-05
m_93006,"Very Potter Musical, A (2009)",5.818625863587646e-05
m_382,Wolf (1994),5.815688548528173e-05
m_1875,Clockwatchers (1997),5.814051503323181e-05
m_6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",5.813804757704546e-05
m_50442,Alpha Dog (2007),5.809054648220035e-05
m_111921,The Fault in Our Stars (2014),5.808292324412024e-05
m_36527,Proof (2005),5.805661388652126e-05
m_7706,Animal Crackers (1930),5.801582028789897e-05
m_7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",5.7987057776021e-05
m_4994,"Majestic, The (2001)",5.7981929257619596e-05
m_861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),5.7896522840720496e-05
m_1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),5.789503531977289e-05
m_4679,Uncle Buck (1989),5.789493975085931e-05
m_73344,"Prophet, A (Un Prophète) (2009)",5.7861242949822905e-05
m_514,"Ref, The (1994)",5.779458901409418e-05
m_94503,"Decoy Bride, The (2011)",5.7783855825359554e-05
m_73268,Daybreakers (2010),5.774818090042793e-05
m_3699,Starman (1984),5.770791034373133e-05
m_81156,Jackass 3D (2010),5.7694247252596835e-05
m_435,Coneheads (1993),5.7672284258601615e-05
m_45081,Silent Hill (2006),5.7663044984649896e-05
m_781,Stealing Beauty (1996),5.766006448099739e-05
m_179401,Jumanji: Welcome to the Jungle (2017),5.763100926961602e-05
m_51080,Breach (2007),5.761636643188151e-05
m_6339,"Man on the Train (Homme du train, L') (2002)",5.7602874483707054e-05
m_45028,"Prairie Home Companion, A (2006)",5.751921920566674e-05
m_152970,Hunt for the Wilderpeople (2016),5.750412568289855e-05
m_4052,Antitrust (2001),5.748305063055524e-05
m_65642,"Timecrimes (Cronocrímenes, Los) (2007)",5.744201006668533e-05
m_89,Nick of Time (1995),5.739379026845274e-05
m_3412,"Bear, The (Ours, L') (1988)",5.7390993536832684e-05
m_1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),5.7364283274447114e-05
m_6713,Millennium Actress (Sennen joyû) (2001),5.735829555043366e-05
m_91974,Underworld: Awakening (2012),5.733201642242868e-05
m_85774,Senna (2010),5.72927523299729e-05
m_69275,Dead Snow (Død snø) (2009),5.727674789264534e-05
m_90717,Tower Heist (2011),5.725147654583969e-05
m_42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),5.725117709025668e-05
m_176101,Kingsman: The Golden Circle (2017),5.718984581829321e-05
m_181065,Jack Whitehall: At Large (2017),5.718606540475765e-05
m_1359,Jingle All the Way (1996),5.717553796849863e-05
m_66509,Funny People (2009),5.716977251218208e-05
m_4062,Mystic Pizza (1988),5.71215987098746e-05
m_6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",5.711811709699042e-05
m_35957,Red Eye (2005),5.709021835317351e-05
m_1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),5.708141699300506e-05
m_2567,EDtv (1999),5.7062871435665914e-05
m_2325,Orgazmo (1997),5.705229269536779e-05
m_2066,Out of the Past (1947),5.703697047577861e-05
m_3512,Return to Me (2000),5.694844452071177e-05
m_8633,"Last Starfighter, The (1984)",5.690272639844071e-05
m_4487,Cocktail (1988),5.687374989807332e-05
m_1024,"Three Caballeros, The (1945)",5.6844920788864155e-05
m_47894,"Wind That Shakes the Barley, The (2006)",5.68445236847217e-05
m_3134,Grand Illusion (La grande illusion) (1937),5.680974328614787e-05
m_40955,Breakfast on Pluto (2005),5.6781675415750764e-05
m_4349,Catch-22 (1970),5.675791984860389e-05
m_52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),5.6670810760556643e-05
m_8937,Friday Night Lights (2004),5.6634429075040255e-05
m_2866,"Buddy Holly Story, The (1978)",5.6601156169046535e-05
m_1966,Metropolitan (1990),5.6592205756296186e-05
m_105213,Don Jon (2013),5.6570358819344e-05
m_131013,Get Hard (2015),5.6537617388743934e-05
m_89774,Warrior (2011),5.649964400838987e-05
m_71254,Gamer (2009),5.6498133487539205e-05
m_6932,Shattered Glass (2003),5.6445604579207504e-05
m_56788,Charlie Wilson's War (2007),5.635387958935108e-05
m_79428,Dinner for Schmucks (2010),5.6323288290527e-05
m_3113,End of Days (1999),5.626088939582701e-05
m_3173,Any Given Sunday (1999),5.6252823459326324e-05
m_7324,Hidalgo (2004),5.624890988834946e-05
m_8781,"Manchurian Candidate, The (2004)",5.624090554457265e-05
m_116799,Inherent Vice (2014),5.620526946396993e-05
m_105653,Escape Plan (2013),5.618253526347776e-05
m_93326,This Means War (2012),5.616497383657864e-05
m_2718,Drop Dead Gorgeous (1999),5.6159149923400045e-05
m_6832,Regarding Henry (1991),5.6138820649108846e-05
m_2290,Stardust Memories (1980),5.611414958455011e-05
m_34338,"Aristocrats, The (2005)",5.6056629122981554e-05
m_91128,"Rum Diary, The (2011)",5.6053192302418916e-05
m_5446,Rabbit-Proof Fence (2002),5.603464446503468e-05
m_3723,Hamlet (1990),5.600154454829225e-05
m_44709,Akeelah and the Bee (2006),5.600065997983926e-05
m_56941,P.S. I Love You (2007),5.598662694797532e-05
m_2240,My Bodyguard (1980),5.598620253143225e-05
m_6238,Green Card (1990),5.598538465143905e-05
m_724,"Craft, The (1996)",5.596372418369929e-05
m_2048,"Great Mouse Detective, The (1986)",5.59607109574448e-05
m_2390,Little Voice (1998),5.591835900610242e-05
m_68073,Pirate Radio (2009),5.591267579409113e-05
m_84374,No Strings Attached (2011),5.587899997995799e-05
m_2729,Lolita (1962),5.581912436182169e-05
m_4056,"Pledge, The (2001)",5.578398661002147e-05
m_2735,"Golden Child, The (1986)",5.575839139441455e-05
m_2401,Pale Rider (1985),5.572522819616617e-05
m_95720,"Watch, The (2012)",5.571727639973411e-05
m_7018,Presumed Innocent (1990),5.5713674867935285e-05
m_5505,"Good Girl, The (2002)",5.57109770821786e-05
m_71156,"Men Who Stare at Goats, The (2009)",5.565526917497724e-05
m_4974,Not Another Teen Movie (2001),5.564220569192399e-05
m_276,Milk Money (1994),5.563363654813853e-05
m_2971,All That Jazz (1979),5.561946338916555e-05
m_2924,Drunken Master (Jui kuen) (1978),5.5596444552112896e-05
m_1939,"Best Years of Our Lives, The (1946)",5.559131085783763e-05
m_26,Othello (1995),5.558033432112434e-05
m_2416,Back to School (1986),5.555354001280338e-05
m_4465,"Accused, The (1988)",5.5540055368038456e-05
m_8908,Ladder 49 (2004),5.5521970520198264e-05
m_4936,Fame (1980),5.5519478498626106e-05
m_117851,Penguins of Madagascar (2014),5.55101411627099e-05
m_315,"Specialist, The (1994)",5.5508765579835324e-05
m_2334,"Siege, The (1998)",5.548208825775001e-05
m_104339,In a World... (2013),5.546641838888121e-05
m_4006,Transformers: The Movie (1986),5.543528313437426e-05
m_1726,"Postman, The (1997)",5.5424186902617626e-05
m_47640,Beerfest (2006),5.5381452197540565e-05
m_7046,"Witches of Eastwick, The (1987)",5.537194720196715e-05
m_103235,"Best Offer, The (Migliore offerta, La) (2013)",5.527855967200878e-05
m_1295,"Unbearable Lightness of Being, The (1988)",5.527765458133756e-05
m_105197,Nebraska (2013),5.527221294344904e-05
m_8607,Tokyo Godfathers (2003),5.526303992248653e-05
m_131826,Iliza Shlesinger: Freezing Hot (2015),5.5258218140720634e-05
m_1100,Days of Thunder (1990),5.524907508699444e-05
m_4037,House of Games (1987),5.518987578314391e-05
m_83349,"Green Hornet, The (2011)",5.514330465817938e-05
m_419,"Beverly Hillbillies, The (1993)",5.5077677711233745e-05
m_4921,Little Women (1933),5.5069769416368465e-05
m_46948,Monster House (2006),5.5022594032643594e-05
m_3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",5.496386344252319e-05
m_7669,Pride and Prejudice (1995),5.4945902150799645e-05
m_3155,Anna and the King (1999),5.4912368318623476e-05
m_67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",5.477929404000862e-05
m_8966,Kinsey (2004),5.475890134772814e-05
m_7121,Adam's Rib (1949),5.4748336436663696e-05
m_233,Exotica (1994),5.472522281638603e-05
m_7766,Throne of Blood (Kumonosu jô) (1957),5.472399266848907e-05
m_1290,Some Kind of Wonderful (1987),5.468152192055612e-05
m_3467,Hud (1963),5.467910022880007e-05
m_3998,Proof of Life (2000),5.465198043426553e-05
m_30816,"Phantom of the Opera, The (2004)",5.464685492262822e-05
m_950,"Thin Man, The (1934)",5.461119631242795e-05
m_4333,Throw Momma from the Train (1987),5.4578806214925445e-05
m_3259,Far and Away (1992),5.456224624341728e-05
m_1974,Friday the 13th (1980),5.453940439086934e-05
m_4903,In the Bedroom (2001),5.451113701659556e-05
m_7064,Beauty and the Beast (La belle et la bête) (1946),5.45086116423608e-05
m_542,Son in Law (1993),5.450339663348134e-05
m_3091,Kagemusha (1980),5.448381872641316e-05
m_3616,Loser (2000),5.448023954438393e-05
m_72701,Planet 51 (2009),5.444428460475858e-05
m_55768,Bee Movie (2007),5.439361578490754e-05
m_40339,Chicken Little (2005),5.4359328205623526e-05
m_135536,Suicide Squad (2016),5.435440106126897e-05
m_6367,Down with Love (2003),5.43186456153574e-05
m_4799,"It's a Mad, Mad, Mad, Mad World (1963)",5.4314158298909715e-05
m_66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",5.4304141320496674e-05
m_4978,Lantana (2001),5.429443606106568e-05
m_3565,Where the Heart Is (2000),5.4275875544431204e-05
m_4356,Gentlemen Prefer Blondes (1953),5.427480729622712e-05
m_85367,Just Go with It (2011),5.426946924050842e-05
m_93721,Jiro Dreams of Sushi (2011),5.424725071980219e-05
m_273,Mary Shelley's Frankenstein (Frankenstein) (1994),5.424008825509755e-05
m_134170,Kung Fury (2015),5.419659179360394e-05
m_75985,Repo Men (2010),5.416663474645742e-05
m_848,"Spitfire Grill, The (1996)",5.416604813585672e-05
m_102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",5.415403880323135e-05
m_2349,Mona Lisa (1986),5.4140967615408595e-05
m_575,"Little Rascals, The (1994)",5.413983100712156e-05
m_4889,Heist (2001),5.413813857921992e-05
m_26680,Cry-Baby (1990),5.413443703126103e-05
m_3269,Forever Young (1992),5.4059922061055606e-05
m_5873,The Emperor's Club (2002),5.403760055211472e-05
m_87304,Beginners (2010),5.403178184621186e-05
m_64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",5.398980701633725e-05
m_3494,True Grit (1969),5.3987908186979095e-05
m_53280,"Breed, The (2006)",5.3983140150011945e-05
m_8372,Garfield: The Movie (2004),5.3983140150011945e-05
m_158882,All Yours (2016),5.3983140150011945e-05
m_50999,"Ugly Duckling and Me!, The (2006)",5.3983140150011945e-05
m_147410,A Perfect Day (2015),5.3983140150011945e-05
m_136503,Tom and Jerry: Shiver Me Whiskers (2006),5.3983140150011945e-05
m_131610,Willy/Milly (1986),5.3983140150011945e-05
m_134847,Ghost Graduation (2012),5.3983140150011945e-05
m_134004,What Love Is (2007),5.3983140150011945e-05
m_132153,Buzzard (2015),5.3983140150011945e-05
m_131098,Saving Santa (2013),5.3983140150011945e-05
m_131130,Tom and Jerry: A Nutcracker Tale (2007),5.3983140150011945e-05
m_136353,Scooby-Doo! and the Loch Ness Monster (2004),5.3983140150011945e-05
m_136341,Scooby-Doo! and the Samurai Sword (2009),5.3983140150011945e-05
m_149566,Unicorn City (2012),5.3983140150011945e-05
m_150554,The Love Bug (1997),5.3983140150011945e-05
m_146684,Cosmic Scrat-tastrophe (2015),5.3983140150011945e-05
m_149350,Lumberjack Man (2015),5.3983140150011945e-05
m_33090,Mutant Aliens (2001),5.3983140150011945e-05
m_158398,World of Glory (1991),5.3983140150011945e-05
m_25887,Tales of Manhattan (1942),5.3983140150011945e-05
m_53355,Sun Alley (Sonnenallee) (1999),5.3983140150011945e-05
m_8238,Little Murders (1971),5.3983140150011945e-05
m_5480,Stuart Little 2 (2002),5.3983140150011945e-05
m_72692,Mickey's Once Upon a Christmas (1999),5.3983140150011945e-05
m_69469,Garfield's Pet Force (2009),5.3983140150011945e-05
m_69211,Boy Eats Girl (2005),5.3983140150011945e-05
m_47736,"Chump at Oxford, A (1940)",5.3983140150011945e-05
m_5048,Snow Dogs (2002),5.3983140150011945e-05
m_6402,Siam Sunset (1999),5.3983140150011945e-05
m_79897,Get Low (2009),5.3983140150011945e-05
m_60737,Watching the Detectives (2007),5.3983140150011945e-05
m_83969,Down Argentine Way (1940),5.3983140150011945e-05
m_84512,Girls About Town (1931),5.3983140150011945e-05
m_121781,Stuart Little 3: Call of the Wild (2005),5.3983140150011945e-05
m_98279,"Fantastic Fear of Everything, A (2012)",5.3983140150011945e-05
m_53578,"Valet, The (La doublure) (2006)",5.3983140150011945e-05
m_96608,Runaway Brain (1995) ,5.3983140150011945e-05
m_87834,My Life as McDull (Mak dau goo si) (2001),5.3983140150011945e-05
m_91355,Asterix and the Vikings (Astérix et les Vikings) (2006),5.3983140150011945e-05
m_88746,Terri (2011),5.3983140150011945e-05
m_73822,Meantime (1984),5.3983140150011945e-05
m_73042,Alvin and the Chipmunks: The Squeakquel (2009),5.3983140150011945e-05
m_85295,Scooby-Doo! Curse of the Lake Monster (2010),5.3983140150011945e-05
m_34312,"Calcium Kid, The (2004)",5.3983140150011945e-05
m_44851,Go for Zucker! (Alles auf Zucker!) (2004),5.3983140150011945e-05
m_109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),5.3983140150011945e-05
m_122092,Guy X (2005),5.3983140150011945e-05
m_118834,National Lampoon's Bag Boy (2007),5.3983140150011945e-05
m_118270,Hellbenders (2012),5.3983140150011945e-05
m_103602,Craig Ferguson: I'm Here To Help (2013),5.3983140150011945e-05
m_118894,Scooby-Doo! Abracadabra-Doo (2010),5.3983140150011945e-05
m_108078,Chinese Puzzle (Casse-tête chinois) (2013),5.3983140150011945e-05
m_107951,Hunting Elephants (2013),5.3983140150011945e-05
m_124404,"Snowflake, the White Gorilla (2011)",5.3983140150011945e-05
m_136834,The Eye: Infinity (2005),5.3983140150011945e-05
m_143031,Jump In! (2007),5.3983140150011945e-05
m_143559,L.A. Slasher (2015),5.3983140150011945e-05
m_141928,Bloodsucking Bastards (2015),5.3983140150011945e-05
m_142444,The Editor (2015),5.3983140150011945e-05
m_156025,Ice Age: The Great Egg-Scapade (2016),5.3983140150011945e-05
m_157775,Tenchi Muyô! In Love (1996),5.3983140150011945e-05
m_128968,Stitch! The Movie (2003),5.3983140150011945e-05
m_126088,A Flintstones Christmas Carol (1994),5.3983140150011945e-05
