node,title,degree,betweenness
m_1479,"Saint, The (1997)",0.0013726835964310226,2.0366535272049864e-05
m_1597,Conspiracy Theory (1997),0.0013726835964310226,4.6283495044631736e-05
m_805,"Time to Kill, A (1996)",0.0013726835964310226,1.7966617227017164e-05
m_3213,Batman: Mask of the Phantasm (1993),0.0013726835964310226,6.0060749062709935e-05
m_151,Rob Roy (1995),0.0013726835964310226,2.3918730578068406e-05
m_44761,Brick (2005),0.0013726835964310226,0.00018437096143519635
m_3745,Titan A.E. (2000),0.0013726835964310226,2.7925794511864348e-05
m_2176,Rope (1948),0.0013726835964310226,5.6054614220586165e-05
m_3020,Falling Down (1993),0.0013726835964310226,2.889184468906974e-05
m_955,Bringing Up Baby (1938),0.0013726835964310226,4.0775288509038025e-05
m_49278,Déjà Vu (Deja Vu) (2006),0.0013726835964310226,6.924063040150522e-05
m_246,Hoop Dreams (1994),0.0013726835964310226,4.203243832992354e-05
m_1927,All Quiet on the Western Front (1930),0.0013726835964310226,0.00010344668139537845
m_1680,Sliding Doors (1998),0.0013726835964310226,8.515799328126656e-05
m_4881,"Man Who Wasn't There, The (2001)",0.0013726835964310226,0.0001812652629187982
m_1378,Young Guns (1988),0.0013726835964310226,3.0173263256534648e-05
m_7569,You Only Live Twice (1967),0.0013726835964310226,0.0001385281528380008
m_96737,Dredd (2012),0.0013726835964310226,8.206031323209853e-05
m_5872,Die Another Day (2002),0.0013726835964310226,3.8225832729915406e-05
m_135569,Star Trek Beyond (2016),0.0013726835964310226,4.146114722497856e-05
m_3429,Creature Comforts (1989),0.0013726835964310226,7.460271416265004e-05
m_2133,Adventures in Babysitting (1987),0.0013726835964310226,4.030549130009386e-05
m_1955,Kramer vs. Kramer (1979),0.0013726835964310226,9.124156905943898e-05
m_41571,Memoirs of a Geisha (2005),0.0013726835964310226,8.627319152303435e-05
m_45431,Over the Hedge (2006),0.0013726835964310226,6.306860656093311e-05
m_6595,S.W.A.T. (2003),0.0013726835964310226,7.47982996937353e-05
m_6879,Runaway Jury (2003),0.0013726835964310226,0.00010614255542276618
m_3107,Backdraft (1991),0.0013726835964310226,4.165452653998474e-05
m_71057,9 (2009),0.0013726835964310226,0.00010500788820627081
m_5785,Jackass: The Movie (2002),0.0013726835964310226,9.86457858351981e-05
m_4378,Sexy Beast (2000),0.0013726835964310226,0.00011221823659607272
m_5791,Frida (2002),0.0013726835964310226,0.00010915791854655583
m_6979,WarGames (1983),0.0013726835964310226,6.104309288376992e-05
m_158,Casper (1995),0.0013726835964310226,5.888352135440784e-05
m_1284,"Big Sleep, The (1946)",0.0013726835964310226,5.890475568886815e-05
m_8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",0.0013726835964310226,2.347578879977249e-05
m_5015,Monster's Ball (2001),0.0013726835964310226,7.25309984358949e-05
m_3968,Bedazzled (2000),0.0013726835964310226,2.5428320023969362e-05
m_1321,"American Werewolf in London, An (1981)",0.0013726835964310226,4.3496530142069856e-05
m_1513,Romy and Michele's High School Reunion (1997),0.0013726835964310226,2.301406062495238e-05
m_103335,Despicable Me 2 (2013),0.0013726835964310226,6.299405015043586e-05
m_3608,Pee-wee's Big Adventure (1985),0.0013726835964310226,9.446381244474762e-05
m_94677,"Dictator, The (2012)",0.0013726835964310226,8.967563522701632e-05
m_362,"Jungle Book, The (1994)",0.0013726835964310226,3.436631813263442e-05
m_6059,"Recruit, The (2003)",0.0013726835964310226,1.4866525545672629e-05
m_4015,"Dude, Where's My Car? (2000)",0.0013726835964310226,5.059232519384542e-05
m_1753,Half Baked (1998),0.0013726835964310226,5.143624662755402e-05
m_89470,Contagion (2011),0.0013726835964310226,6.826221836958922e-05
m_2360,"Celebration, The (Festen) (1998)",0.0013726835964310226,0.0001025940950929462
m_53894,Sicko (2007),0.0013726835964310226,0.0001244893460614301
m_562,Welcome to the Dollhouse (1995),0.0013726835964310226,0.0001615392410004968
m_5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",0.0013726835964310226,0.00010481678023921469
m_112175,How to Train Your Dragon 2 (2014),0.0013726835964310226,4.907048887495901e-05
m_76077,Hot Tub Time Machine (2010),0.0013726835964310226,0.00027452161888414853
m_68791,Terminator Salvation (2009),0.0013726835964310226,1.465773614305913e-05
m_101864,Oblivion (2013),0.0013726835964310226,1.7787051982922816e-05
m_103141,Monsters University (2013),0.0013726835964310226,3.309091240654379e-05
m_1260,M (1931),0.0013726835964310226,0.00015496642758759977
m_1041,Secrets & Lies (1996),0.0013726835964310226,8.660057319404922e-05
m_3060,"Commitments, The (1991)",0.0013726835964310226,1.1761569111159093e-05
m_342,Muriel's Wedding (1994),0.0013726835964310226,3.481694690884742e-05
m_2094,"Rocketeer, The (1991)",0.0013726835964310226,3.039031356102349e-05
m_2409,Rocky II (1979),0.0013726835964310226,5.42488771362362e-05
m_62849,RocknRolla (2008),0.0013726835964310226,4.0536809983157226e-05
m_1020,Cool Runnings (1993),0.0013726835964310226,5.786397379760463e-05
m_77455,Exit Through the Gift Shop (2010),0.0013726835964310226,0.00015726759383853192
m_2528,Logan's Run (1976),0.0013726835964310226,4.575601283125703e-05
m_5500,Top Secret! (1984),0.0013726835964310226,5.142595291491198e-05
m_6993,Hannah and Her Sisters (1986),0.0013726835964310226,0.00013962202209442012
m_3254,Wayne's World 2 (1993),0.0013726835964310226,5.328816030203211e-05
m_2731,"400 Blows, The (Les quatre cents coups) (1959)",0.0013726835964310226,4.5219037601505665e-05
m_103042,Man of Steel (2013),0.0013726835964310226,1.531580293016947e-05
m_1965,Repo Man (1984),0.0013726835964310226,2.9327929884485803e-05
m_2394,"Prince of Egypt, The (1998)",0.0013726835964310226,7.452063157005108e-05
m_96821,"Perks of Being a Wallflower, The (2012)",0.0013726835964310226,7.472147899248911e-05
m_27846,"Corporation, The (2003)",0.0012354152367879203,6.682087647730866e-05
m_88405,Friends with Benefits (2011),0.0012354152367879203,7.298910691383967e-05
m_86911,"Hangover Part II, The (2011)",0.0012354152367879203,5.19476572125778e-05
m_3503,Solaris (Solyaris) (1972),0.0012354152367879203,8.844486190121503e-05
m_2118,"Dead Zone, The (1983)",0.0012354152367879203,5.042495968254472e-05
m_1614,In & Out (1997),0.0012354152367879203,4.4516717656858126e-05
m_3798,What Lies Beneath (2000),0.0012354152367879203,2.7205592141981662e-05
m_2841,Stir of Echoes (1999),0.0012354152367879203,2.378504195488161e-05
m_3826,Hollow Man (2000),0.0012354152367879203,3.7985188373139485e-05
m_28,Persuasion (1995),0.0012354152367879203,0.00010096865470303487
m_1635,"Ice Storm, The (1997)",0.0012354152367879203,0.0001504799377120532
m_2096,Sleeping Beauty (1959),0.0012354152367879203,1.5179385130226646e-05
m_1251,8 1/2 (8½) (1963),0.0012354152367879203,0.00015419847647561138
m_55721,Elite Squad (Tropa de Elite) (2007),0.0012354152367879203,6.99721500477561e-05
m_2002,Lethal Weapon 3 (1992),0.0012354152367879203,5.619307774364721e-05
m_5881,Solaris (2002),0.0012354152367879203,1.9764505947414487e-05
m_3984,Diamonds Are Forever (1971),0.0012354152367879203,4.708871795680716e-05
m_90405,In Time (2011),0.0012354152367879203,1.8628029274960435e-05
m_2378,Police Academy (1984),0.0012354152367879203,4.102259733973001e-05
m_994,Big Night (1996),0.0012354152367879203,0.00013003731563559294
m_2114,"Outsiders, The (1983)",0.0012354152367879203,0.0001240965838285829
m_5152,We Were Soldiers (2002),0.0012354152367879203,3.452782926196827e-05
m_3555,U-571 (2000),0.0012354152367879203,1.3867591720170586e-05
m_54881,"King of Kong, The (2007)",0.0012354152367879203,0.00011835626122994607
m_27611,Battlestar Galactica (2003),0.0012354152367879203,5.816131722329369e-05
m_64716,Seven Pounds (2008),0.0012354152367879203,2.6576244330128806e-05
m_106916,American Hustle (2013),0.0012354152367879203,0.00010261012594978056
m_6867,"Station Agent, The (2003)",0.0012354152367879203,0.00010610041532818464
m_99007,Warm Bodies (2013),0.0012354152367879203,7.100129804119351e-05
m_97306,Seven Psychopaths (2012),0.0012354152367879203,7.414125389358731e-05
m_2387,Very Bad Things (1998),0.0012354152367879203,3.533922726184357e-05
m_2366,King Kong (1933),0.0012354152367879203,1.2404175151037662e-05
m_46530,Superman Returns (2006),0.0012354152367879203,3.0354638936872944e-05
m_4327,"Magnificent Seven, The (1960)",0.0012354152367879203,9.52473322101948e-05
m_832,Ransom (1996),0.0012354152367879203,4.683038807870748e-05
m_117176,The Theory of Everything (2014),0.0012354152367879203,2.836612560462601e-05
m_4545,Short Circuit (1986),0.0012354152367879203,3.682343359960063e-05
m_306,Three Colors: Red (Trois couleurs: Rouge) (1994),0.0012354152367879203,0.00010757220352447137
m_252,I.Q. (1994),0.0012354152367879203,1.6662888262709003e-05
m_236,French Kiss (1995),0.0012354152367879203,4.6461001392644044e-05
m_3359,Breaking Away (1979),0.0012354152367879203,9.131282499487752e-05
m_3882,Bring It On (2000),0.0012354152367879203,4.8899581609636165e-05
m_2724,Runaway Bride (1999),0.0012354152367879203,1.290239414340224e-05
m_2478,¡Three Amigos! (1986),0.0012354152367879203,1.2269260230984479e-05
m_7325,Starsky & Hutch (2004),0.0012354152367879203,5.562105893967662e-05
m_46972,Night at the Museum (2006),0.0012354152367879203,3.9082111546189314e-05
m_515,"Remains of the Day, The (1993)",0.0012354152367879203,4.8482708232886055e-05
m_1347,"Nightmare on Elm Street, A (1984)",0.0012354152367879203,0.00011227361298121039
m_1801,"Man in the Iron Mask, The (1998)",0.0012354152367879203,5.2423860793986305e-05
m_8638,Before Sunset (2004),0.0012354152367879203,9.032500480551176e-05
m_3005,"Bone Collector, The (1999)",0.0012354152367879203,8.537457401806274e-05
m_4161,"Mexican, The (2001)",0.0012354152367879203,1.9444447960688816e-05
m_36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),0.0012354152367879203,5.236382515664327e-05
m_34150,Fantastic Four (2005),0.0012354152367879203,1.623714118851455e-05
m_48043,"Fountain, The (2006)",0.0012354152367879203,6.318336007472823e-05
m_5957,Two Weeks Notice (2002),0.0012354152367879203,2.3072824919585954e-05
m_6873,Intolerable Cruelty (2003),0.0012354152367879203,2.181245310695287e-05
m_6659,Tremors (1990),0.0012354152367879203,0.00010644108771729925
m_2648,Frankenstein (1931),0.0012354152367879203,3.560069931569449e-05
m_5620,Sweet Home Alabama (2002),0.0012354152367879203,1.781430511250212e-05
m_69,Friday (1995),0.0012354152367879203,1.5264568148118776e-05
m_62374,Body of Lies (2008),0.0012354152367879203,1.7134536464899788e-05
m_1042,That Thing You Do! (1996),0.0012354152367879203,3.6900939422442766e-05
m_1537,Shall We Dance? (Shall We Dansu?) (1996),0.0012354152367879203,4.861070649957101e-05
m_2117,1984 (Nineteen Eighty-Four) (1984),0.0012354152367879203,8.650220855827283e-05
m_4041,"Officer and a Gentleman, An (1982)",0.0012354152367879203,1.397801738357089e-05
m_6755,Bubba Ho-tep (2002),0.0012354152367879203,8.259823224941019e-05
m_3298,Boiler Room (2000),0.0012354152367879203,0.000114827046516104
m_3257,"Bodyguard, The (1992)",0.0012354152367879203,1.867044918616419e-05
m_87222,Kung Fu Panda 2 (2011),0.0012354152367879203,0.00010214892676156022
m_3479,Ladyhawke (1985),0.0012354152367879203,9.789324617214127e-05
m_103253,Elysium (2013),0.0012354152367879203,2.2822527959716306e-05
m_56152,Enchanted (2007),0.0012354152367879203,2.6706308755677687e-05
m_3178,"Hurricane, The (1999)",0.0012354152367879203,1.921735719713356e-05
m_4033,Thirteen Days (2000),0.0012354152367879203,3.5167851216685724e-05
m_2770,Bowfinger (1999),0.0012354152367879203,3.0486732363242746e-05
m_2009,Soylent Green (1973),0.0012354152367879203,2.4874051701994397e-05
m_1747,Wag the Dog (1997),0.0012354152367879203,5.160882830735821e-05
m_65514,Ip Man (2008),0.0012354152367879203,6.190601821900032e-05
m_1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),0.0012354152367879203,7.562187442529872e-05
m_1254,"Treasure of the Sierra Madre, The (1948)",0.0012354152367879203,5.2364355719988285e-05
m_48082,"Science of Sleep, The (La science des rêves) (2006)",0.0012354152367879203,3.848495491582911e-05
m_7149,Something's Gotta Give (2003),0.0012354152367879203,3.734295678445228e-05
m_2108,L.A. Story (1991),0.0012354152367879203,1.7545817014163032e-05
m_673,Space Jam (1996),0.0012354152367879203,6.07782701786806e-05
m_104374,About Time (2013),0.0012354152367879203,6.421382537470798e-05
m_3836,Kelly's Heroes (1970),0.0012354152367879203,3.776554216592116e-05
m_3334,Key Largo (1948),0.0012354152367879203,1.4368319487605097e-05
m_6331,Spellbound (2002),0.0012354152367879203,5.9208859483649114e-05
m_6296,"Mighty Wind, A (2003)",0.0012354152367879203,9.472331693217405e-05
m_265,Like Water for Chocolate (Como agua para chocolate) (1992),0.0012354152367879203,1.9652974272089445e-05
m_176,Living in Oblivion (1995),0.0012354152367879203,9.16323519473598e-05
m_63859,Bolt (2008),0.0012354152367879203,3.472245931375645e-05
m_1883,Bulworth (1998),0.0012354152367879203,3.232307663405876e-05
m_1834,"Spanish Prisoner, The (1997)",0.0012354152367879203,3.570741993459148e-05
m_2921,High Plains Drifter (1973),0.0012354152367879203,3.108002443499264e-05
m_2699,Arachnophobia (1990),0.0012354152367879203,3.4668653587428354e-05
m_492,Manhattan Murder Mystery (1993),0.0012354152367879203,3.569385197574577e-05
m_1944,From Here to Eternity (1953),0.0012354152367879203,4.9270144378914885e-05
m_3633,On Her Majesty's Secret Service (1969),0.0012354152367879203,4.205946573063123e-05
m_2110,Dead Men Don't Wear Plaid (1982),0.0012354152367879203,9.483887447651334e-05
m_72737,"Princess and the Frog, The (2009)",0.0012354152367879203,1.74611317322214e-05
m_3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",0.0012354152367879203,0.00010055494166291153
m_2083,"Muppet Christmas Carol, The (1992)",0.0012354152367879203,3.183373116691097e-05
m_7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",0.0012354152367879203,7.024556150617558e-05
m_3159,Fantasia 2000 (1999),0.0012354152367879203,3.48729992092428e-05
m_3088,Harvey (1950),0.001098146877144818,4.5524605556087696e-06
m_107,Muppet Treasure Island (1996),0.001098146877144818,1.85792188083312e-05
m_1688,Anastasia (1997),0.001098146877144818,6.428657197228961e-05
m_89904,The Artist (2011),0.001098146877144818,2.609707124654311e-05
m_92535,Louis C.K.: Live at the Beacon Theater (2011),0.001098146877144818,1.5743150860012082e-05
m_3260,Howards End (1992),0.001098146877144818,7.492727905251705e-05
m_2065,"Purple Rose of Cairo, The (1985)",0.001098146877144818,4.839656349307153e-05
m_171763,Baby Driver (2017),0.001098146877144818,9.507834701759173e-05
m_3668,Romeo and Juliet (1968),0.001098146877144818,9.3329775936399e-05
m_2664,Invasion of the Body Snatchers (1956),0.001098146877144818,4.269237471094663e-05
m_3825,Coyote Ugly (2000),0.001098146877144818,1.0830065423050191e-05
m_4326,Mississippi Burning (1988),0.001098146877144818,1.5922449324172488e-05
m_45950,"Inconvenient Truth, An (2006)",0.001098146877144818,8.083262289500725e-05
m_2301,History of the World: Part I (1981),0.001098146877144818,2.9625924171147133e-05
m_7137,"Cooler, The (2003)",0.001098146877144818,6.874072464332029e-05
m_6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",0.001098146877144818,3.671658740697645e-05
m_2376,"View to a Kill, A (1985)",0.001098146877144818,2.1803070118765372e-05
m_2990,Licence to Kill (1989),0.001098146877144818,1.7128534761697688e-05
m_1411,Hamlet (1996),0.001098146877144818,9.631733633945758e-05
m_5577,Igby Goes Down (2002),0.001098146877144818,7.580172770466087e-05
m_63072,"Road, The (2009)",0.001098146877144818,3.4736770996684256e-05
m_965,"39 Steps, The (1935)",0.001098146877144818,8.786938222621015e-05
m_2141,"American Tail, An (1986)",0.001098146877144818,9.73766693945021e-06
m_3551,Marathon Man (1976),0.001098146877144818,6.203469162513943e-05
m_112623,Dawn of the Planet of the Apes (2014),0.001098146877144818,0.00010118737594892967
m_90746,"Adventures of Tintin, The (2011)",0.001098146877144818,9.304092941515332e-05
m_102407,"Great Gatsby, The (2013)",0.001098146877144818,3.391185830779325e-05
m_175,Kids (1995),0.001098146877144818,8.915338541676058e-05
m_112290,Boyhood (2014),0.001098146877144818,3.182206584617668e-05
m_86190,Hanna (2011),0.001098146877144818,5.936805071794934e-05
m_91535,"Bourne Legacy, The (2012)",0.001098146877144818,1.0593237047115557e-05
m_102481,"Internship, The (2013)",0.001098146877144818,0.0002692672073890217
m_4144,In the Mood For Love (Fa yeung nin wa) (2000),0.001098146877144818,8.566095099471547e-05
m_52435,How the Grinch Stole Christmas! (1966),0.001098146877144818,4.519213435589681e-05
m_6617,Open Range (2003),0.001098146877144818,4.679288499520348e-05
m_5135,Monsoon Wedding (2001),0.001098146877144818,8.595569457275642e-05
m_1717,Scream 2 (1997),0.001098146877144818,7.573055701728631e-05
m_122906,Black Panther (2017),0.001098146877144818,0.00012868773930543138
m_4029,State and Main (2000),0.001098146877144818,5.31436261406853e-05
m_4992,Kate & Leopold (2001),0.001098146877144818,1.3922897930543767e-05
m_68135,17 Again (2009),0.001098146877144818,3.3788862881152356e-05
m_103249,World War Z (2013),0.001098146877144818,3.751611769471135e-05
m_80906,Inside Job (2010),0.001098146877144818,4.019011632441411e-05
m_84772,Paul (2011),0.001098146877144818,9.929548951769559e-05
m_170,Hackers (1995),0.001098146877144818,2.534801618182069e-05
m_70183,"Ugly Truth, The (2009)",0.001098146877144818,2.9586289240852567e-05
m_56251,Futurama: Bender's Big Score (2007),0.001098146877144818,1.6829426410285585e-05
m_52604,Fracture (2007),0.001098146877144818,2.2937808098392524e-05
m_154,Beauty of the Day (Belle de jour) (1967),0.001098146877144818,3.1954796883256233e-05
m_1367,101 Dalmatians (1996),0.001098146877144818,4.47712132060092e-05
m_1277,Cyrano de Bergerac (1990),0.001098146877144818,4.8352866829621964e-05
m_802,Phenomenon (1996),0.001098146877144818,2.800040595351626e-05
m_95,Broken Arrow (1996),0.001098146877144818,3.884855433301018e-05
m_78209,Get Him to the Greek (2010),0.001098146877144818,3.548156254808091e-05
m_54190,Across the Universe (2007),0.001098146877144818,6.371418126532764e-05
m_168,First Knight (1995),0.001098146877144818,1.6125414522655773e-05
m_3355,"Ninth Gate, The (1999)",0.001098146877144818,3.1355176423341804e-05
m_7981,Infernal Affairs (Mou gaan dou) (2002),0.001098146877144818,0.00016256355308150993
m_3852,"Tao of Steve, The (2000)",0.001098146877144818,8.67246507940796e-05
m_106002,Ender's Game (2013),0.001098146877144818,3.1566120759698196e-05
m_2138,Watership Down (1978),0.001098146877144818,2.6182222250477334e-05
m_7347,Secret Window (2004),0.001098146877144818,2.6542286244091558e-05
m_48783,Flags of Our Fathers (2006),0.001098146877144818,5.967801918948239e-05
m_44,Mortal Kombat (1995),0.001098146877144818,3.009637310054846e-05
m_3742,Battleship Potemkin (1925),0.001098146877144818,1.593977253966189e-05
m_3526,Parenthood (1989),0.001098146877144818,6.705395450048165e-05
m_4467,"Adventures of Baron Munchausen, The (1988)",0.001098146877144818,8.51367549115498e-05
m_6857,Ninja Scroll (Jûbei ninpûchô) (1995),0.001098146877144818,1.507237877210836e-05
m_1218,"Killer, The (Die xue shuang xiong) (1989)",0.001098146877144818,9.620487915866426e-05
m_1711,Midnight in the Garden of Good and Evil (1997),0.001098146877144818,3.1950302209566546e-05
m_5992,"Hours, The (2002)",0.001098146877144818,6.492191444400864e-05
m_3307,City Lights (1931),0.001098146877144818,6.585005131438628e-05
m_4103,Empire of the Sun (1987),0.001098146877144818,9.17323870739144e-05
m_1918,Lethal Weapon 4 (1998),0.001098146877144818,2.7718303041734553e-05
m_5812,Far from Heaven (2002),0.001098146877144818,8.483057479543555e-05
m_2046,Flight of the Navigator (1986),0.001098146877144818,7.844051280226339e-06
m_117590,Horrible Bosses 2 (2014),0.001098146877144818,0.00022481696951681213
m_135133,The Hunger Games: Mockingjay - Part 2 (2015),0.001098146877144818,1.4626748062898683e-05
m_135887,Minions (2015),0.001098146877144818,0.0005484515884643353
m_32031,Robots (2005),0.001098146877144818,0.0006282128980587301
m_232,Eat Drink Man Woman (Yin shi nan nu) (1994),0.001098146877144818,7.191857404490418e-05
m_319,Shallow Grave (1994),0.001098146877144818,3.2857289708162124e-05
m_6552,Dirty Pretty Things (2002),0.001098146877144818,6.48173315664109e-05
m_3019,Drugstore Cowboy (1989),0.001098146877144818,6.394992237587034e-05
m_350,"Client, The (1994)",0.001098146877144818,1.5007565686882411e-05
m_60,"Indian in the Cupboard, The (1995)",0.001098146877144818,2.2707596091712474e-05
m_1956,Ordinary People (1980),0.001098146877144818,2.031554997546001e-05
m_3201,Five Easy Pieces (1970),0.001098146877144818,4.9001401633842226e-05
m_52245,Blades of Glory (2007),0.001098146877144818,2.9847778502360125e-05
m_7,Sabrina (1995),0.001098146877144818,2.5684420828459672e-05
m_1957,Chariots of Fire (1981),0.001098146877144818,3.413744010921612e-05
m_3741,Badlands (1973),0.001098146877144818,2.903730716788867e-05
m_2726,"Killing, The (1956)",0.001098146877144818,0.00016181451658225961
m_74789,Alice in Wonderland (2010),0.001098146877144818,2.3690221533408146e-05
m_900,"American in Paris, An (1951)",0.001098146877144818,0.00010428959288454246
m_1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),0.001098146877144818,3.742266881632237e-05
m_6503,Charlie's Angels: Full Throttle (2003),0.001098146877144818,6.169664044731805e-05
m_1131,Jean de Florette (1986),0.001098146877144818,2.2778460514958767e-06
m_2134,Weird Science (1985),0.001098146877144818,2.7144940869456174e-05
m_119141,The Interview (2014),0.001098146877144818,4.635719297890456e-05
m_104913,Rush (2013),0.001098146877144818,3.427971299227984e-05
m_93838,The Raid: Redemption (2011),0.001098146877144818,3.066097022276099e-05
m_45672,Click (2006),0.001098146877144818,1.4735267317446362e-05
m_53121,Shrek the Third (2007),0.001098146877144818,1.1036837967650014e-05
m_103772,"Wolverine, The (2013)",0.001098146877144818,3.0779021022506054e-05
m_911,Charade (1963),0.001098146877144818,5.585109329902953e-05
m_18,Four Rooms (1995),0.001098146877144818,4.514863168094084e-05
m_5507,xXx (2002),0.001098146877144818,2.1274070613688457e-05
m_1591,Spawn (1997),0.001098146877144818,2.7992796189477286e-05
m_434,Cliffhanger (1993),0.001098146877144818,8.451745539239205e-06
m_468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0.001098146877144818,9.38130300988274e-06
m_47629,The Queen (2006),0.001098146877144818,8.17435607329273e-05
m_159093,Now You See Me 2 (2016),0.001098146877144818,1.9669370583908833e-05
m_6156,Shanghai Knights (2003),0.001098146877144818,0.000790880911508344
m_6586,American Wedding (American Pie 3) (2003),0.001098146877144818,0.00036984262650078013
m_84954,"Adjustment Bureau, The (2011)",0.001098146877144818,7.420961407078835e-05
m_27815,"Chorus, The (Choristes, Les) (2004)",0.001098146877144818,0.00012532456320506487
m_56145,"Mist, The (2007)",0.001098146877144818,3.0701565966786684e-05
m_6944,Father of the Bride (1991),0.001098146877144818,4.414721118698696e-05
m_59022,Harold & Kumar Escape from Guantanamo Bay (2008),0.001098146877144818,4.8363043515753634e-05
m_1693,Amistad (1997),0.001098146877144818,2.3089463814131543e-05
m_4023,"Family Man, The (2000)",0.001098146877144818,3.3731505510875556e-05
m_1303,"Man Who Would Be King, The (1975)",0.001098146877144818,4.129816256510305e-05
m_2565,"King and I, The (1956)",0.001098146877144818,1.6250669388183638e-05
m_3189,My Dog Skip (1999),0.001098146877144818,1.6306653370111916e-05
m_2109,"Jerk, The (1979)",0.001098146877144818,3.462861235263183e-06
m_67734,Adventureland (2009),0.001098146877144818,4.636459142025156e-05
m_918,Meet Me in St. Louis (1944),0.001098146877144818,1.544641337703384e-05
m_68554,Angels & Demons (2009),0.001098146877144818,2.2276448694647224e-05
m_118696,The Hobbit: The Battle of the Five Armies (2014),0.001098146877144818,9.773326931703502e-06
m_6104,Monty Python Live at the Hollywood Bowl (1982),0.001098146877144818,2.5069122207005745e-05
m_7132,"Night at the Opera, A (1935)",0.001098146877144818,6.737125728618825e-05
m_1590,Event Horizon (1997),0.001098146877144818,1.6241707465441196e-05
m_7934,Zelig (1983),0.0009608785175017158,6.292763625482845e-05
m_161131,War Dogs (2016),0.0009608785175017158,5.777561262756973e-05
m_143355,Wonder Woman (2017),0.0009608785175017158,5.6133808736984465e-05
m_122912,Avengers: Infinity War - Part I (2018),0.0009608785175017158,2.5514966977751357e-05
m_2297,What Dreams May Come (1998),0.0009608785175017158,2.7404779774560132e-06
m_1064,Aladdin and the King of Thieves (1996),0.0009608785175017158,9.381968634158695e-06
m_1027,Robin Hood: Prince of Thieves (1991),0.0009608785175017158,1.6600875823759813e-05
m_56171,"Golden Compass, The (2007)",0.0009608785175017158,3.35209372709732e-05
m_55052,Atonement (2007),0.0009608785175017158,9.58453490881665e-05
m_5400,"Sum of All Fears, The (2002)",0.0009608785175017158,1.968937101884232e-05
m_2596,SLC Punk! (1998),0.0009608785175017158,1.4187414392566629e-05
m_2459,"Texas Chainsaw Massacre, The (1974)",0.0009608785175017158,3.068164147051399e-05
m_36519,Transporter 2 (2005),0.0009608785175017158,3.2505070576558135e-05
m_5944,Star Trek: Nemesis (2002),0.0009608785175017158,6.060200003155164e-05
m_3347,Never Cry Wolf (1983),0.0009608785175017158,7.897533774965916e-06
m_2687,Tarzan (1999),0.0009608785175017158,1.8401844757289706e-05
m_45210,United 93 (2006),0.0009608785175017158,8.590866757938438e-05
m_2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0.0009608785175017158,4.606100031435591e-05
m_5,Father of the Bride Part II (1995),0.0009608785175017158,2.3758172791577045e-05
m_8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",0.0009608785175017158,4.992344073610903e-05
m_3441,Red Dawn (1984),0.0009608785175017158,1.6671605994726154e-05
m_7162,Cold Mountain (2003),0.0009608785175017158,4.7117664389657334e-05
m_1405,Beavis and Butt-Head Do America (1996),0.0009608785175017158,3.0293966356994164e-05
m_58025,Jumper (2008),0.0009608785175017158,2.225888544857674e-05
m_57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",0.0009608785175017158,3.558837709497388e-05
m_37731,Green Street Hooligans (a.k.a. Hooligans) (2005),0.0009608785175017158,7.289446105664962e-05
m_59387,"Fall, The (2006)",0.0009608785175017158,4.194002189377517e-05
m_6764,"Rundown, The (2003)",0.0009608785175017158,5.436965516753406e-05
m_1037,"Lawnmower Man, The (1992)",0.0009608785175017158,7.893344915155863e-06
m_150548,Sherlock: The Abominable Bride (2016),0.0009608785175017158,6.935008505923984e-05
m_44974,Hard Candy (2005),0.0009608785175017158,2.455980113505966e-05
m_494,Executive Decision (1996),0.0009608785175017158,2.0985381077539543e-05
m_2004,Gremlins 2: The New Batch (1990),0.0009608785175017158,4.637321325304228e-05
m_2413,Clue (1985),0.0009608785175017158,5.759352140507156e-06
m_98124,"Batman: The Dark Knight Returns, Part 1 (2012)",0.0009608785175017158,4.62665859106954e-05
m_5066,"Walk to Remember, A (2002)",0.0009608785175017158,4.2703734891339244e-05
m_971,Cat on a Hot Tin Roof (1958),0.0009608785175017158,1.8974355385103065e-05
m_27266,2046 (2004),0.0009608785175017158,6.506879258359883e-05
m_3534,28 Days (2000),0.0009608785175017158,5.839652158100217e-06
m_1095,Glengarry Glen Ross (1992),0.0009608785175017158,4.3778569789326425e-05
m_91077,"Descendants, The (2011)",0.0009608785175017158,9.896877514938292e-05
m_5049,48 Hrs. (1982),0.0009608785175017158,0.00012119571793294574
m_2863,"Hard Day's Night, A (1964)",0.0009608785175017158,3.54458460865516e-05
